Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power Consumption (mW)
1.1368564199234086,650.474813645469,79.55061094056276,1.184724103167996e-12,4.082448483234597e-06,0.1029576155856554,11.060634933348126,0.004641260312864501
1.0172420195216685,517.5627107308,97.95871914444902,6.61591100806508e-13,2.5722547204817025e-06,0.22131308600171842,1.6065670311728582,0.0026166840032415387
1.1479831862965941,586.5563274746194,33.633650776947555,8.930141727344354e-13,2.796140115536887e-06,0.8042808751969633,1.3806021969196527,0.003210477035860594
0.9054073344226362,205.2248096515458,70.92043121554391,9.489970188126567e-13,9.390283822470849e-07,0.7697605080588025,11.973777433028634,0.0008503260806886249
1.1391680337929004,476.60124979137987,98.93766552358512,1.3239136753198134e-12,4.988604957898792e-06,0.8811042031869002,11.468604022066657,0.005683580770296296
0.98405593122558,184.19803763165123,58.35968367129192,6.095524728284794e-13,1.7610880454272342e-06,0.7886225010799659,2.6356697714567896,0.0017330948807278914
0.870627422118369,836.6625186766091,95.18815593808884,1.2027090781035022e-12,5.763845261006394e-07,0.7446151807723276,2.935835097613606,0.0005023841206671037
0.9924127632210037,828.0674155480508,66.84658580641887,7.163155101415986e-13,1.7489292117556865e-06,0.273971327950809,5.56872818467888,0.001735819723252686
1.097835054334796,518.5532682325855,24.08773455560685,9.611240351935185e-13,1.2128378986412439e-06,0.35960211653774354,11.31075236425891,0.0013317119680581128
0.8894398471821606,252.3252111655115,40.76665114228747,5.95424391547055e-13,1.698793424442991e-06,0.8904767149070377,11.465177873688322,0.0015110804021655187
1.155935346670374,728.4178449739022,29.37162524858931,5.039506058184976e-13,2.327669826367034e-06,0.6722660243034473,2.9662554952862887,0.0026909655715978125
0.8720300588205442,280.7701753155497,21.34594644871914,7.516780820766441e-13,1.6324321287429928e-07,0.7303424807163371,9.603097441620498,0.00014247020059409747
0.9009372208952738,155.85381729198588,95.30803146171938,9.766770469209096e-13,3.6673306763436005e-06,0.2747402537741459,14.546480391119758,0.0033040686529590027
0.9554826312875591,610.9261336960028,79.83188591777582,1.0894279858589282e-12,1.3600206724550292e-06,0.2745583086819613,9.547317859787203,0.0012996429581359254
0.941167399197444,604.9509405222977,53.969836528127686,9.084155791531682e-13,3.8143249995299726e-06,0.2750926743682033,0.6874423830515384,0.003590052250887737
1.1519002829316731,207.40068151264728,98.1646214394546,1.4324896236300187e-12,6.939987479110822e-07,0.6482278911473982,4.08121251446669,0.0007996728942240797
1.1395027614872024,613.7250105165958,28.779377874621723,1.3756332483310671e-12,6.294001835059227e-07,0.30770502013111783,6.194667416360685,0.0007175405669836058
0.9997640537352186,101.24174564687787,94.40491587762844,1.2540595756747336e-12,3.458377642247278e-06,0.5277771289757184,13.53522005460406,0.003457628627606353
0.8191636247431342,135.0326768394172,61.205058202113996,5.607275461592232e-13,2.6101263978264244e-06,0.2732642466484861,0.500645101790723,0.0021381344850906646
0.9872794685898553,676.0792652061515,72.32582374952989,6.499045153146803e-13,1.0680393178859956e-06,0.6470948103366934,2.484014455785009,0.0010547304276980669
0.8328606866455709,863.2629709712311,65.05928611317054,8.385103000044921e-13,2.161029428359778e-06,0.40914963350872147,6.623978985951156,0.0018000418904428083
0.8603823873576437,380.6351832281831,43.399716553202566,8.076365135409145e-13,3.904268292899365e-06,0.48225836497539487,7.015199805590589,0.0033592734204683436
0.9969535079354829,364.3116480002762,74.5879786322516,1.252287684231985e-12,4.700238908524286e-06,0.3197972983447726,1.258545437604601,0.004686064679262327
1.1351666232531494,935.5414488750267,54.09610293714762,8.919481319255004e-13,4.743980347995779e-06,0.6923744704347751,14.659448312158107,0.005385952649335314
1.0840971776072483,796.3088781780383,71.30945329113727,1.0355847965303272e-12,2.178168387249334e-06,0.27455070064226517,1.8652005425282165,0.0023616122895329756
0.899119799845694,870.2371469678538,71.62796715268371,1.3940570808899882e-12,1.9828817583666287e-06,0.2053363623831609,9.44075135128904,0.001783049631010195
0.8030353128001857,292.1766017546438,95.43356555900911,7.049474233130872e-13,2.9400494231706183e-06,0.5038138496810606,7.914380331389079,0.002361030425967685
0.9021898125190395,923.9894058390347,37.63847835219955,1.0770759592585912e-12,4.335906133071565e-06,0.8279118684886563,6.776595101917419,0.00391248098719019
1.0850887337413269,863.073777896697,93.90971991005864,1.387587596107467e-12,2.7515884244437826e-06,0.3947230773635433,6.9883959034088745,0.0029862741840771794
0.8960025137811779,688.2221257799293,81.42653007763688,1.3002196650133177e-12,3.1100226558481375e-06,0.286259294127617,10.86043809906479,0.0027867937650463397
0.8536826456405223,763.4804872600167,78.6688863866762,1.1422136491474136e-12,8.407890669309184e-07,0.32623501189560467,2.230880687166714,0.0007179743682405712
0.9889086681637672,463.1201016408542,44.02828495682755,1.1327214691201872e-12,3.980962535257201e-06,0.41001116215909883,4.296236228533593,0.0039370187001758344
0.830602602209929,174.35240483380795,96.61780144368416,1.3081771692945982e-12,1.5419463580361025e-06,0.47327582775437704,12.115222955406272,0.001280819129862501
1.0136288651993743,313.0637008154092,46.410838021083265,1.3124917048445892e-12,3.340464876090994e-06,0.5639368010804476,10.286035315013892,0.003386229698709011
0.948124782056375,843.60055113609,92.52483268607565,9.480182938982918e-13,2.310360162257922e-06,0.35835688938938903,14.242606591517605,0.0021907673576225415
1.0497209128914289,263.65221490064266,59.01980760124709,8.229857840587424e-13,1.2614607753297269e-06,0.5286030063790116,2.058596731316338,0.0013243081432717043
1.0118259305072508,399.8654968692346,44.271342565074086,1.155191098011861e-12,1.1641021794656021e-06,0.833199465013799,14.532799179288842,0.0011782628000988641
0.8730580958486662,128.11500897775818,29.582015275299185,1.233583587046279e-12,1.2439713550650261e-06,0.5724467259534279,3.148516304125251,0.0010861282213849507
0.8791530439294881,401.54144146254055,58.89922792948654,1.1891665157327255e-12,1.566258829727724e-06,0.1966232110472432,8.735025540073465,0.001377053784340378
1.1434395159734914,748.4167688540782,51.49881563792096,1.0089488759212936e-12,2.6075720080378653e-06,0.2768179694967534,5.59374023779715,0.002981874170779346
0.9147047310985014,933.6459164185089,31.314333412253177,5.539006453501129e-13,1.2911057877238449e-06,0.15425862981150687,7.82332150708848,0.0011810473184026
0.8796253102463583,488.50352899897445,20.56394096377008,7.413591409125715e-13,3.982474298198861e-06,0.27914704592873063,1.0163270180410964,0.0035031634113641247
0.896332213951888,222.72570975996456,54.834323208108,7.668250036011125e-13,4.678756240983992e-06,0.6900031948508428,12.273954730791267,0.004193814619472912
0.8695392254179407,655.6169461892052,85.96999945421419,1.2857154302386827e-12,4.006868749081416e-07,0.7849482615764177,2.510003241414648,0.0003489132363097407
0.9521845810045152,982.300624946982,53.96525978771102,7.265665003360133e-13,8.376829376698108e-07,0.6628993470855548,12.376820080160082,0.000798057729981458
0.8340228108759872,573.081401148879,68.45947067030059,1.0633636377015858e-12,1.743558367866167e-06,0.732607080674142,7.117234489933406,0.0014544779962858349
1.1775835891564954,607.094649942527,24.37065198017602,1.4939671133482001e-12,4.802830652862587e-06,0.8130456301834793,14.717359506576333,0.0056567571349137235
0.9100111432273721,844.4191447457363,36.86599898694246,6.708191744476734e-13,2.2391263420889164e-06,0.12270100956986676,1.4709802877894873,0.0020376874803154535
0.894257241212259,966.930918553432,31.262068470880962,5.770953961007667e-13,2.6087146120216986e-06,0.7260574237332704,1.5399338355419563,0.0023331859275418218
1.1986413578322037,649.6581234696711,48.64936704305023,1.1586728944604306e-12,2.0430376221238054e-06,0.3757302401136723,10.864141776222764,0.0024492757396004246
1.0946629213953298,588.3722973891586,44.93059909645503,1.0553869898824222e-12,2.6777490559309883e-06,0.7914326686851737,0.9991411098156486,0.002931821500514671
0.9195146966791644,572.6031486168101,46.205554245287,7.609592480674421e-13,1.2536468262474115e-06,0.5146314275505548,13.910396022796641,0.0011529362770115513
1.0117338889110579,988.503511307192,59.61022486276343,1.2457864070520779e-12,4.1134140421460185e-06,0.5583344854672738,6.766853335751846,0.004162384184896017
0.8303271598353493,530.319136572464,45.16210287867614,1.1745635801245574e-12,3.792785956052062e-06,0.7377091552973779,12.409511137644323,0.003149569999737307
1.1722336572159344,328.39461688194694,65.06316333283925,6.869671988936973e-13,3.2535065602717815e-06,0.18876558161788487,10.690430399996204,0.0038139284110799134
1.0552291073359732,659.6672600532216,73.85002876595605,8.446566060688703e-13,3.68528549352808e-06,0.8287176609436371,2.8984518417434275,0.003889334689836104
1.1946659787851859,243.83772725129884,77.75416478638293,9.484197420858741e-13,4.262268886145714e-06,0.83640143315043,4.413633103611126,0.005092263694377067
1.1732531633948196,895.8652082411631,20.126315973020354,6.0906217083881e-13,4.793720690907831e-07,0.40570654528022665,0.962301325215818,0.0005627295156753029
0.9644940838825664,739.3659007794189,58.31216034391707,1.1036423423985901e-12,1.5988864033870047e-06,0.5299051507573604,5.71153934966203,0.0015425187166749424
1.1497370011100627,628.5894796355929,44.435094599803705,1.3565561421280636e-12,2.2840115318178807e-06,0.8504374430969421,7.639525390706917,0.0026269711842018865
1.1968850360836178,668.7652831793539,27.074402273013902,1.2267526418480592e-12,4.639250888292903e-06,0.7916590762256391,14.39792864824328,0.005553580375597626
0.9684468443832587,450.66563206924513,90.3591212246719,1.2975843205109133e-12,1.290693929937884e-06,0.5657144684541341,8.792271496503547,0.0012502787328744138
0.8711015275208889,745.0393335130689,66.92848597402823,7.225500063339173e-13,9.454520433241496e-07,0.4553504593403671,0.906310796490585,0.0008237707266307682
1.066459627080987,746.649018004771,37.60816270663685,1.2368750630538021e-12,1.8674390420127915e-06,0.6638344047057877,9.149491100824513,0.0019922455982010106
1.0689846667219256,230.754504727457,82.5021290331242,1.1836358810194305e-12,1.7667186611075933e-06,0.2527285759446476,7.0794176024080855,0.001888674038901194
0.9016032731989573,421.1862759928159,94.79864288282609,5.899836085822272e-13,1.1176889728240285e-06,0.5915603897645506,5.833798776950884,0.0010078315297948998
1.1353164959417048,621.9380595626243,75.79989696606808,1.208453398492394e-12,2.2393156578675276e-06,0.725602461149544,7.359453513302679,0.0025430349321232813
1.1177280418457025,531.6560781272112,83.03274466896241,1.0385503370249785e-12,3.578940045458369e-06,0.3120036393103556,2.9199453456887827,0.0040004968726896645
1.0991465839061054,896.5845671768585,90.93069761617079,9.340915863524879e-13,4.567352430251977e-06,0.188870951351534,12.006383719730527,0.005020380919635471
0.9940366742636497,723.3279295843844,29.343195256673162,6.503122004357038e-13,2.1846983845809885e-06,0.3156871177925027,6.6981616433955935,0.0021718170464423616
0.9557431206895386,613.7393539621295,76.19405252771544,1.1357924145021334e-12,3.6906913490766564e-06,0.6791916192744056,8.62204819520333,0.003527785339090817
1.0276554476886004,788.8537721819114,93.2432077977821,9.20376247210831e-13,4.3728582963095027e-07,0.1548928470161439,1.184444591238198,0.00044949792997777684
1.140077512759531,658.1483360675498,82.9519675596701,1.0434488159480754e-12,3.0141199579219945e-06,0.21651753125523954,4.5830857026717196,0.003436523651367671
0.8649519210814312,672.1031147478952,54.10485924235057,9.349379206463524e-13,3.952134156535043e-06,0.2537730845872609,7.58196096419784,0.003418525333190795
0.9272987072274013,843.418325588208,85.01902808224605,8.41936491066435e-13,2.9536153572644675e-06,0.3075087785602924,10.298704350936625,0.0027390714694061125
1.1451678302276347,330.47269538711066,96.02667861344412,1.1757036652306466e-12,1.907775478677542e-06,0.242464983202375,8.75999951047292,0.002184846649223138
1.0347712770356239,997.8721727524671,70.09302289007093,6.275418207356238e-13,2.2197658675410455e-07,0.3483011327161683,3.0327541440209633,0.00022992853610803902
1.0795923774812861,604.2620766072123,45.423194082181276,8.6564759922714e-13,1.211066671185693e-06,0.7529842134869233,1.9030474016645316,0.001307917409482276
0.8858248291140708,975.1481205869975,35.24436581841273,1.4656131467130303e-12,4.039754438244964e-06,0.13179465978264712,0.8905350052216796,0.0035786625879900783
1.0761134844271527,250.26027843117618,32.57473802302776,1.3370708917059228e-12,3.277175855986449e-06,0.5567797929388069,6.093808679793925,0.0035268288770643206
0.8699537666936812,648.4920557683903,64.006981145553,9.809983602170183e-13,1.501823270944618e-07,0.3391536818039931,1.402234862976249,0.00013081497198674848
1.1112211037024284,137.85074834497624,63.996867142257386,9.049807641352064e-13,7.612317342682324e-07,0.1050863634433858,7.3801346893126905,0.0008459129560239677
1.0837666099552428,230.68499294648626,36.3407981715907,1.2940053553160263e-12,2.120862448621345e-06,0.693076227446175,2.4782293050958843,0.0022987629070630473
1.0985767998597533,343.98461033131093,90.19605424022306,1.2134966016085534e-12,3.359304582597325e-07,0.39663478074508707,10.634670473015365,0.0003692452233307787
0.8813786307155508,200.68214659904532,63.06092033610178,1.1040085755306903e-12,3.483409774790606e-07,0.7077907319726017,7.421330786355888,0.00030714211164731807
1.0142674096655226,516.4249713844172,41.5318491066006,7.651135677076743e-13,2.881271367892434e-07,0.5632386236932809,3.8843351404380266,0.0002924669093401688
0.9758665518324093,248.09548597543096,84.51387134856597,6.762196218658507e-13,4.9828546571430955e-06,0.6102740811851475,4.716294956036079,0.004862698694300811
1.0072354566529595,506.12481204563375,30.89792878106924,7.733120349890965e-13,2.4336342903199633e-07,0.15262042130786277,13.909937003514386,0.0002451848765875414
1.0489129583299655,531.0575471825931,70.66159092494814,1.1006463193327821e-12,2.524385338503577e-06,0.4444650066570345,5.6843978463280465,0.0026481463220826853
0.8070405458467826,644.7208162611081,50.13479413014905,1.4880852100048396e-12,3.7563944299942114e-07,0.7451551274914933,4.937737993045336,0.0003036218867691374
1.1517060213361439,200.02056156164537,94.10617854127506,1.0226348373684478e-12,1.635174253870293e-06,0.47071414839208525,9.313937356559173,0.0018833677473062392
0.9435403388747089,297.8794278159311,54.58279372899405,1.3714164483307217e-12,1.6806082650255464e-06,0.2391007513799962,14.160889036825862,0.0015858086503398477
0.8070510674776195,562.2634318691391,77.66379967126656,7.574110855089605e-13,4.187627801439602e-06,0.7472531845489655,13.805849089766104,0.0033798367596683376
0.9477232701256492,713.9168873030305,35.571202773180616,1.4408349390626194e-12,3.659152654128209e-06,0.7989078228312991,0.7286866466549705,0.003468602230210075
1.1182920485121002,315.70177810176625,20.85834820563777,1.3422883987169264e-12,1.0769578265878503e-06,0.6438219851170383,2.051417689648795,0.0012046945662929965
0.9787000146836204,618.5856325614503,63.589012652319,1.0144676051974672e-12,9.295860909722517e-07,0.5568607690334497,10.201570268955216,0.0009101206425503283
0.939012182840381,554.7369729939559,44.896093039581785,6.04742344617957e-13,8.369901743940695e-07,0.7764350304466116,9.630710977826674,0.0007861736410948755
1.1843185607897149,820.9209154095868,78.47923176183639,1.0095095436283844e-12,2.2239506160157911e-07,0.2857128979154956,3.9035280901232055,0.00026371870677033586
1.061230045191719,742.6705468267749,51.79748206074619,1.3002895999138832e-12,1.8728197600225647e-06,0.28453904130645413,8.118849672688768,0.0019878020533677923
1.0313925071764947,656.8267868835576,39.67401683641686,1.107517607182389e-12,1.3379498504057437e-06,0.22479798207414997,11.208839369629628,0.0013801254076617278
1.051182617103615,286.69330775186484,56.768029235745004,5.03048291190573e-13,3.4518798736920086e-06,0.5423766109394661,6.148127478954865,0.0036286425535381143
1.1387407397066494,298.4216727016005,22.955203081544077,1.1912601231175728e-12,3.4278923884515767e-06,0.30588527683877453,6.981458616146924,0.003903621722547806
1.0568628212130073,181.67023623563782,64.83358589722667,9.333471248697152e-13,2.022408580320133e-06,0.8820544641228307,11.397488125516745,0.0021375754928960843
0.8514199319477255,181.01370696246423,61.7115263875393,1.2182437674814154e-12,3.5461346543031463e-06,0.26142387748373497,5.533366062681126,0.00301929151663769
1.0200933514672101,962.9859695431775,54.984406395296716,1.3667780152286332e-12,2.7793206969978224e-07,0.20943139258132426,6.923624107427078,0.000283803496357802
0.9648850731806957,762.9942960201383,99.05286138836573,1.2287677202991836e-12,2.250424240078885e-06,0.3544138779151983,11.354469438582564,0.002171710109613341
0.8213654612933368,182.58323728628167,24.49805434817413,9.313313974030843e-13,1.0788977638292901e-06,0.11180601198224407,4.003072920314345,0.0008861821858286811
1.1163985033267538,474.4199785297234,60.244618542311194,1.377363446173005e-12,4.710648964336016e-06,0.1722769571741522,7.00572509373169,0.0052591017597934985
0.9283504351134124,729.7468615004882,34.42425542921904,7.073201982562846e-13,4.9810423802446335e-06,0.4369187206554678,8.843317359816329,0.004624347223680994
0.9568968879674619,298.55803979822105,21.136815535332882,1.4397354150306576e-12,1.1655497559419865e-06,0.7273503378099951,13.948669763801858,0.0011155972105268972
1.183394714527914,723.8359456854153,99.19561752517033,1.179746036451807e-12,4.048115500563764e-06,0.7464320114178568,11.99746781197545,0.00479141113093925
0.9240135181775251,759.2795175863096,25.968949941194044,1.049747091453946e-12,4.741760433717061e-06,0.3133735356111663,11.794744315656288,0.00438166399871384
0.9564795472503567,201.0299811891657,84.02008322275822,8.881158725367628e-13,9.46596535698934e-07,0.296190827258752,3.7445349229417357,0.0009054486045105366
1.1312132362119107,976.1747159417251,28.735890446204245,9.680249980988152e-13,3.1219447476472555e-06,0.3990327710922038,7.015199646983216,0.0035320677371817317
0.9941577730412606,418.69272474696754,83.13167952160529,5.068352647266416e-13,7.173376816862699e-07,0.6894569774716297,3.2020692377320725,0.0007132914360535572
0.9028175775330641,604.5268384834945,35.56144293223606,1.3640107269881884e-12,2.7047809361894307e-06,0.508446073986316,1.587191624267533,0.002442265498772354
0.970314413632477,822.7733329897766,60.94143050457578,1.1043834371050816e-12,3.2273523803097352e-06,0.4216836158840188,3.4583142444168957,0.0031319072870084758
1.0913457338492354,279.1568217213588,84.34099849479027,9.0638527186307e-13,4.117412778330685e-06,0.1582985915486944,11.498996527681316,0.004493568575011725
1.0379345691769282,389.44037203493446,38.714784945059215,1.288441830538361e-12,7.041321342045984e-07,0.8256446463370727,11.619963418374812,0.0007312893957151567
0.8794810553965614,371.9557435732496,48.89186071333867,7.315635542776884e-13,1.1081185227895275e-06,0.2674877335914143,3.4922172665199183,0.0009746255468624008
0.9588054098239068,138.1923203874172,26.809797248490142,5.386690109977631e-13,8.337773869307725e-07,0.40164356711854987,2.2767146223130172,0.0007994577549328754
0.943145195908807,452.96720224937775,67.97037395713645,1.2428626956568221e-12,1.1720055087544027e-06,0.540300214443087,4.522102665369336,0.0011056419367318992
1.0504817273164695,619.7543875533613,65.58170866784803,1.229069002395246e-12,9.290901026545177e-07,0.5862669474695223,5.354833230059677,0.0009764849731364715
1.1916097284219624,593.0759669171441,24.890882750135148,5.333932162049206e-13,3.5920219489353396e-06,0.17113294887145852,3.5123275413038697,0.004280365169525046
0.815862681603693,270.1473384947942,20.946072646288734,1.093536763292889e-12,4.781456892158543e-06,0.36758061930205677,14.562098325045362,0.0039010845224548823
0.9360049363897853,307.51008415837816,37.632498102368295,1.0480424728867362e-12,1.4511512867065651e-06,0.5900487044280243,10.933275406933785,0.0013584513706397605
1.133007599730127,200.19794555867298,63.612822617476596,1.1392078639802598e-12,3.6565414600456857e-06,0.10359026163488183,13.656499425214573,0.004142919591197144
0.8625882985791602,272.09031785256605,89.30514765384015,6.443632226968759e-13,3.5294775838374216e-06,0.4647427864958401,3.0544711476852124,0.0030445466905717417
1.1823923034200337,387.4363062563923,23.4036124477213,1.1544638379488433e-12,3.904944114517839e-06,0.11451387808159881,2.094466672479697,0.004617247474359838
1.1250767240610926,501.1174725597599,35.98365747478866,1.4266619407210015e-12,2.6323734265725104e-06,0.4851751636263034,1.0438194053494176,0.002962061130858311
0.8729352299175428,540.3085098523777,61.403731935217095,9.999151454856885e-13,8.25881001568325e-07,0.6971967992373143,1.573393189303838,0.0007212276500654377
1.0505881467837357,354.2628870421748,40.752422951153655,6.465429358433912e-13,2.127111786498932e-06,0.2579023327249057,10.782133610921129,0.0022347836291336494
1.0533125306504159,646.6483404802241,64.01386478224651,5.012946020856771e-13,3.5329266090864045e-06,0.10431238947804805,8.114521256755054,0.003721313382792585
1.0793835474383855,537.6309741092609,49.59769896778623,1.421089004609362e-12,2.5754710785402106e-06,0.8420806567593212,9.466342336748571,0.0027806706767385886
